uuid,ingestion_ts,price,symbol,threshold,trade_ts,volume,window_size
b1e10899-3750-4afe-a09d-442e73a4f43e,2024-12-14 22:29:05.001+0000,101169.479999999996,BINANCE:BTCUSDT,3,2024-12-14 22:29:01.916+0000,0.0001,7
91db6ea1-4cfb-4c77-ab53-7a3074f70b02,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
55d1b8e1-6b20-4a9d-8d4f-193c49d87bd7,2024-12-14 22:12:35.001+0000,101011.089999999997,BINANCE:BTCUSDT,3,2024-12-14 22:12:32.876+0000,0.2867,7
323ee9ea-efed-4647-86cc-a5fbfd394af5,2024-12-14 22:17:00.001+0000,101020.809999999998,BINANCE:BTCUSDT,3,2024-12-14 22:16:54.098+0000,9e-05,7
c4d8ae0c-bc03-41a6-a145-43075cae91ea,2024-12-14 22:03:45.012+0000,101119.220000000001,BINANCE:BTCUSDT,3,2024-12-14 22:03:41.258+0000,0.00211,7
19fc6436-cdb1-49f8-9cae-1a82f8fb4b9d,2024-12-14 22:14:25.003+0000,100908,BINANCE:BTCUSDT,3,2024-12-14 22:14:23.816+0000,0.001,7
766d8fc1-a985-469b-97ee-142347e431f1,2024-12-14 22:26:05.001+0000,101069.710000000006,BINANCE:BTCUSDT,3,2024-12-14 22:26:01.067+0000,8e-05,7
20fa3011-40db-43f3-9102-08ce072cdfa7,2024-12-14 22:03:20.010+0000,101124.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:03:16.055+0000,0.0008,7
72042f81-8f3e-47c3-ac73-bc45c9f734c2,2024-12-14 22:17:00.001+0000,101020.820000000007,BINANCE:BTCUSDT,3,2024-12-14 22:16:56.576+0000,7e-05,7
8ca3bd25-b7bc-4654-8b90-dcc9ac42d04b,2024-12-14 22:37:35.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:37:32.639+0000,0.06047,7
5c608f7e-e2fe-45e6-ad89-104e7d07a543,2024-12-14 22:37:00.001+0000,101168,BINANCE:BTCUSDT,3,2024-12-14 22:36:59.080+0000,0.003,7
a5c03d72-ddcf-40b0-b003-08851a3ae5c0,2024-12-14 22:03:45.012+0000,101119.220000000001,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.504+0000,0.00086,7
554d2c62-b4d8-49ea-9c03-3703f9d29874,2024-12-14 22:13:30.001+0000,101011.789999999994,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.0001,7
e94ab267-e1cf-4429-a07c-282b4094b0fa,2024-12-14 22:03:45.012+0000,101120.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.565+0000,3e-05,7
93b35a99-e725-448c-8b33-609f2d054122,2024-12-14 22:37:25.001+0000,101114.369999999995,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,5e-05,7
204eeb36-ed7f-4768-96f4-a0a07fd0cd7b,2024-12-14 22:05:00.004+0000,101123.550000000003,BINANCE:BTCUSDT,3,2024-12-14 22:04:55.953+0000,0.00022,7
1cbd44d5-4992-4afd-a648-a7d1312ed80e,2024-12-14 22:02:27.898+0000,101070.639999999999,BINANCE:BTCUSDT,3,2024-12-14 22:02:02.328+0000,8e-05,7
d0c9106a-a9bf-4f58-bb00-b2d17410901f,2024-12-14 22:51:50.001+0000,101187.979999999996,BINANCE:BTCUSDT,3,2024-12-14 22:51:46.750+0000,0.18895,7
5b830f18-a25e-4943-88a0-7db6a57f1280,2024-12-14 22:08:25.001+0000,101101.039999999994,BINANCE:BTCUSDT,3,2024-12-14 22:08:22.395+0000,0.00991,7
d73a775b-ba66-4476-86ba-cbbed1796afc,2024-12-14 22:09:35.002+0000,101088.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:09:29.516+0000,6e-05,7
6df2fd31-304f-4f54-8c4b-a1a5c24f0e61,2024-12-14 22:08:25.001+0000,101101.039999999994,BINANCE:BTCUSDT,3,2024-12-14 22:08:21.965+0000,7e-05,7
875f21f3-50ea-48d4-bdac-6781f86ccf18,2024-12-14 22:20:05.001+0000,100947.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:20:03.596+0000,8e-05,7
c8d491bb-a161-4764-b5a0-6a0a982cd21b,2024-12-14 22:09:25.002+0000,101096.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.697+0000,6e-05,7
110a17c5-8e39-471c-a9e2-5de96e0c5806,2024-12-14 22:22:15.001+0000,100976,BINANCE:BTCUSDT,3,2024-12-14 22:22:11.039+0000,0.0001,7
b0175ca1-2cb2-404a-a69c-53298562d395,2024-12-14 22:36:40.002+0000,101166.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:36:37.396+0000,0.07213,7
d8308fd4-a4de-43fe-b785-710f6faa4d41,2024-12-14 22:45:40.001+0000,101152.199999999997,BINANCE:BTCUSDT,3,2024-12-14 22:45:37.416+0000,5e-05,7
d7439f94-b22f-4a69-8e2f-7f33b50cc580,2024-12-14 22:09:25.002+0000,101095.619999999995,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,6e-05,7
23181dea-f453-4653-93b2-6210b1645f09,2024-12-14 22:14:10.001+0000,100927.300000000003,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,0.0001,7
b3a09445-285d-47fb-979a-2e244e79d718,2024-12-14 22:20:05.001+0000,100944.889999999999,BINANCE:BTCUSDT,3,2024-12-14 22:20:03.596+0000,0.01615,7
f3c06aa7-3efb-44e4-9cba-01656009993b,2024-12-14 22:51:50.001+0000,101187.970000000001,BINANCE:BTCUSDT,3,2024-12-14 22:51:46.418+0000,0.00296,7
3cf0d356-8c0c-4a49-a1a1-83e3f33ff009,2024-12-14 22:14:50.002+0000,100896.380000000005,BINANCE:BTCUSDT,3,2024-12-14 22:14:45.408+0000,0.0001,7
43368009-f2fe-498b-ad7e-35a46e9bbe7e,2024-12-14 22:10:20.001+0000,101040.800000000003,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.518+0000,6e-05,7
615dc302-4967-432c-96c3-753e052216aa,2024-12-14 22:15:05.002+0000,100905.610000000001,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.612+0000,9e-05,7
70b06c23-572f-4a89-a7af-d525b8d53fb8,2024-12-14 22:42:30.001+0000,101199.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.567+0000,5e-05,7
71bb6d4d-3b71-49dc-afaa-e191db60a027,2024-12-14 22:14:50.002+0000,100896.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:14:45.408+0000,6e-05,7
1a0a1171-89fb-415d-b96a-9bfcbfa9641b,2024-12-14 22:45:25.001+0000,101168.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:45:22.832+0000,8e-05,7
d95b5e94-e16e-4c26-9d2d-36db7bca96c3,2024-12-14 22:51:00.001+0000,101169.990000000005,BINANCE:BTCUSDT,3,2024-12-14 22:50:54.016+0000,5e-05,7
96ee4bfd-4004-4ed2-8252-e0c4378131d7,2024-12-14 22:36:00.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:35:56.069+0000,5e-05,7
8578a2d2-d76f-42fb-9874-b5358658e0a6,2024-12-14 22:20:30.001+0000,100917.25,BINANCE:BTCUSDT,3,2024-12-14 22:20:28.731+0000,0.00944,7
8789fbd6-ec5e-4419-ad55-f13f0584ac71,2024-12-14 22:33:40.001+0000,101078.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:33:34.961+0000,9e-05,7
b7fb36b7-b1fa-4a3b-91b4-f9bf40415459,2024-12-14 22:08:25.001+0000,101102.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:08:19.256+0000,0.0018,7
126b57a0-afec-4414-ab8e-933b5701827d,2024-12-14 22:17:15.002+0000,100984.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:17:11.851+0000,0.04304,7
d149fbec-bc3e-44b9-9d1f-0f634e8a2351,2024-12-14 22:03:45.012+0000,101119.220000000001,BINANCE:BTCUSDT,3,2024-12-14 22:03:41.100+0000,0.00018,7
19fa15cb-a635-4f3f-941d-ff4520c75983,2024-12-14 22:03:15.003+0000,101125.080000000002,BINANCE:BTCUSDT,3,2024-12-14 22:03:12.689+0000,8e-05,7
1f9cae12-06f6-4edb-902e-7a0bd442f3b4,2024-12-14 22:25:05.001+0000,101029.419999999998,BINANCE:BTCUSDT,3,2024-12-14 22:25:00.496+0000,0.0001,7
8e35dbee-d81d-4e3d-a2b9-c43f41763a2e,2024-12-14 22:36:00.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:35:56.069+0000,5e-05,7
d914e3b2-6c93-4622-bb58-4d095c6e208d,2024-12-14 22:09:25.002+0000,101093.580000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.699+0000,5e-05,7
a122e9ce-3c63-4ff8-b10f-286fdc514355,2024-12-14 22:44:25.001+0000,101234.699999999997,BINANCE:BTCUSDT,3,2024-12-14 22:44:20.103+0000,0.0099,7
2386cfc8-8843-4de2-af26-b5603c396fd5,2024-12-14 22:09:30.002+0000,101091.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:09:26.786+0000,0.006,7
a35ad12c-6c1a-464e-95e1-cf1d81adb58b,2024-12-14 22:45:30.001+0000,101160.75,BINANCE:BTCUSDT,3,2024-12-14 22:45:23.357+0000,0.00022,7
bf1c59f2-9282-40fb-80d3-ff28251b8948,2024-12-14 22:44:35.001+0000,101221.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:44:32.835+0000,5e-05,7
fa5b5be7-e4d4-4f60-b01e-2c79e1b466a5,2024-12-14 22:03:45.012+0000,101127.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.739+0000,9e-05,7
ad02d4d9-e827-42cf-886d-4e471326cb51,2024-12-14 22:49:20.001+0000,101149.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:49:15.382+0000,0.00156,7
56ad017c-635a-4aad-801f-b47527e81059,2024-12-14 22:37:25.001+0000,101114.369999999995,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,8e-05,7
c0cfe7c1-9d6d-49c1-8811-90e3a1a87ac4,2024-12-14 22:13:45.001+0000,100958.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:13:39.511+0000,0.0001,7
8f450523-6010-4ef8-a3eb-8267478a5ed3,2024-12-14 22:42:30.001+0000,101199.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.567+0000,5e-05,7
a9389d54-6ed4-4774-a248-dbdfed1151d7,2024-12-14 22:15:05.002+0000,100902.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.546+0000,5e-05,7
df5eeaf2-05cf-492c-8458-c7a9b413fda0,2024-12-14 22:49:20.001+0000,101150,BINANCE:BTCUSDT,3,2024-12-14 22:49:17.224+0000,0.0001,7
f861607c-b813-4b79-b547-7bfbcec10520,2024-12-14 22:16:55.001+0000,101029.419999999998,BINANCE:BTCUSDT,3,2024-12-14 22:16:52.406+0000,2e-05,7
a480c685-e3f2-4bd1-bec0-afb05830fa5f,2024-12-14 22:02:27.898+0000,101070.990000000005,BINANCE:BTCUSDT,3,2024-12-14 22:02:02.328+0000,0.0001,7
6613033e-9c98-4fdb-98dc-292061a32b04,2024-12-14 22:44:30.001+0000,101232.160000000003,BINANCE:BTCUSDT,3,2024-12-14 22:44:25.458+0000,3e-05,7
b4317944-defa-484f-8b60-4c64596c425d,2024-12-14 22:51:50.001+0000,101188,BINANCE:BTCUSDT,3,2024-12-14 22:51:46.775+0000,0.004,7
850792fd-ec1f-4e7c-9703-2d819835bef3,2024-12-14 22:13:30.001+0000,100992.389999999999,BINANCE:BTCUSDT,3,2024-12-14 22:13:25.685+0000,0.01226,7
189efe6e-f8ea-464c-8f5b-d9b2146ddb6c,2024-12-14 22:10:10.002+0000,101061.710000000006,BINANCE:BTCUSDT,3,2024-12-14 22:10:03.540+0000,0.02024,7
06bbe97a-41b9-4ab0-abfa-abbcb4344374,2024-12-14 22:38:05.001+0000,101149.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:38:02.399+0000,0.06066,7
514c8c62-98cc-4c28-9e62-ab95a3835612,2024-12-14 22:38:05.001+0000,101148,BINANCE:BTCUSDT,3,2024-12-14 22:38:02.316+0000,0.004,7
f2b9bb80-b013-4165-96f5-f20245d9f37a,2024-12-14 22:09:30.002+0000,101089.220000000001,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.192+0000,5e-05,7
a3b96b27-2abd-4c66-829d-842dabe9a1a7,2024-12-14 22:17:20.001+0000,100984.020000000004,BINANCE:BTCUSDT,3,2024-12-14 22:17:14.825+0000,0.00011,7
f1877d39-50c3-462f-92f5-cf8504b4abd0,2024-12-14 22:10:10.002+0000,101061.710000000006,BINANCE:BTCUSDT,3,2024-12-14 22:10:03.540+0000,0.0002,7
1bcbb9b0-df23-4b68-af2d-49b6fe0186dd,2024-12-14 22:09:25.002+0000,101093.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.706+0000,5e-05,7
0a9dce90-88ea-45fe-a1ff-bf2d894e476f,2024-12-14 22:37:35.001+0000,101111.110000000001,BINANCE:BTCUSDT,3,2024-12-14 22:37:30.469+0000,0.00366,7
5edf50b9-3182-4727-8aea-ebd4f978a516,2024-12-14 22:09:25.002+0000,101093.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.706+0000,8e-05,7
e4194ec9-08c0-41b8-b4ac-f7e9307fccc4,2024-12-14 22:14:00.001+0000,100936.460000000006,BINANCE:BTCUSDT,3,2024-12-14 22:13:57.013+0000,8e-05,7
cac49c2b-2821-49da-b190-c9245f3cb4ea,2024-12-14 22:45:50.001+0000,101149.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,5e-05,7
c7bd9789-9fad-497c-9f52-ed13b1b6b497,2024-12-14 22:36:40.002+0000,101166.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:36:38.677+0000,0.00025,7
0055cfdf-1ab7-4c21-ac02-65eec21d31be,2024-12-14 22:32:30.001+0000,101095.649999999994,BINANCE:BTCUSDT,3,2024-12-14 22:32:25.892+0000,0.00022,7
add36ebe-f5d0-470a-a6ed-495b10f282b4,2024-12-14 22:10:20.001+0000,101040.800000000003,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.518+0000,6e-05,7
d9a50912-1e41-457c-b53e-fa0ff22f595c,2024-12-14 22:10:20.001+0000,101040.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.632+0000,5e-05,7
9f4e60a5-0a76-49cb-ba4b-9dab777e3696,2024-12-14 22:14:05.001+0000,100934.449999999997,BINANCE:BTCUSDT,3,2024-12-14 22:13:58.833+0000,7e-05,7
c92ceeb4-6e37-48a9-ae31-7528bc2a870e,2024-12-14 22:09:25.002+0000,101091.25,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.722+0000,5e-05,7
b5278fa2-226a-41d8-b9d4-1f7aea13399d,2024-12-14 22:10:20.001+0000,101040.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:10:17.632+0000,1e-05,7
6c3b96d3-d137-4ded-884f-8a6d95d3fbd5,2024-12-14 22:34:00.001+0000,101043.169999999998,BINANCE:BTCUSDT,3,2024-12-14 22:33:56.034+0000,0.00056,7
453a9279-8948-4d62-a113-81df08b6d316,2024-12-14 22:14:10.001+0000,100927.309999999998,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,0.0001,7
9319d0ad-97d9-471f-9d37-aafe3c8e74d4,2024-12-14 22:20:30.001+0000,100922.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:20:28.731+0000,0.00022,7
15f6dd6b-4d26-47f0-93f8-b4fbacf9714a,2024-12-14 22:37:25.001+0000,101114.360000000001,BINANCE:BTCUSDT,3,2024-12-14 22:37:22.397+0000,0.01908,7
8f189c6f-9e49-42ab-acd0-22ad1e64dd82,2024-12-14 22:45:40.001+0000,101154.550000000003,BINANCE:BTCUSDT,3,2024-12-14 22:45:37.409+0000,0.00022,7
c23b441b-911b-42c0-bb37-22150b4fab47,2024-12-14 22:17:00.001+0000,101021.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:16:54.097+0000,7e-05,7
0d2f29e1-f19f-44f4-a15a-f810197be224,2024-12-14 22:45:50.001+0000,101149.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,8e-05,7
8217db48-da5c-406c-8cbe-74431d5bb7f1,2024-12-14 22:45:50.001+0000,101149.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:45:46.793+0000,8e-05,7
5ce1cb83-b562-4c52-aa76-372837d1f197,2024-12-14 22:33:50.001+0000,101046.520000000004,BINANCE:BTCUSDT,3,2024-12-14 22:33:48.918+0000,0.0003,7
f4eaef5a-484f-4299-865a-f1ca725cd14c,2024-12-14 22:22:10.001+0000,100968.029999999999,BINANCE:BTCUSDT,3,2024-12-14 22:22:08.937+0000,0.01172,7
4cd9b446-21bf-4c7f-b423-c573890e721a,2024-12-14 22:22:10.001+0000,100968.089999999997,BINANCE:BTCUSDT,3,2024-12-14 22:22:08.937+0000,0.11199,7
42514090-2a8b-4881-b771-116797524d0c,2024-12-14 22:03:20.010+0000,101123.539999999994,BINANCE:BTCUSDT,3,2024-12-14 22:03:17.822+0000,0.0001,7
4460f955-7719-4b4e-b867-dd20f0a240c4,2024-12-14 22:45:25.001+0000,101169.339999999997,BINANCE:BTCUSDT,3,2024-12-14 22:45:22.832+0000,6e-05,7
97981729-c7c7-43be-9def-196222f407ff,2024-12-14 22:12:35.001+0000,101011.089999999997,BINANCE:BTCUSDT,3,2024-12-14 22:12:32.876+0000,0.15,7
e2618fca-500d-457c-8fd8-86e7507afcd8,2024-12-14 22:17:15.002+0000,100984.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:17:11.853+0000,0.00022,7
db09a69d-d6fe-46ed-85d4-8693d1179ec6,2024-12-14 22:50:30.001+0000,101168,BINANCE:BTCUSDT,3,2024-12-14 22:50:28.601+0000,5e-05,7
c611f5e6-d156-474e-a918-d5bc6fe65407,2024-12-14 22:50:30.001+0000,101168.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:50:28.601+0000,5e-05,7
973735f5-de9f-42bb-adca-3679e38dd231,2024-12-14 22:44:35.001+0000,101220.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:44:32.835+0000,5e-05,7
175a7578-e2e1-4647-b58a-c03f053779d8,2024-12-14 22:14:15.003+0000,100909.089999999997,BINANCE:BTCUSDT,3,2024-12-14 22:14:13.696+0000,0.0011,7
c0669c8c-a554-4412-a438-842118c4c58f,2024-12-14 22:22:15.001+0000,100976,BINANCE:BTCUSDT,3,2024-12-14 22:22:11.039+0000,0.004,7
c0f0b181-dbfd-4511-904a-801db1240d0e,2024-12-14 22:45:40.001+0000,101154.820000000007,BINANCE:BTCUSDT,3,2024-12-14 22:45:37.409+0000,0.02956,7
a02d55d9-3860-4fda-93ac-2751837fcf75,2024-12-14 22:29:25.001+0000,101178.850000000006,BINANCE:BTCUSDT,3,2024-12-14 22:29:19.584+0000,0.00013,7
e4e57421-1d54-4599-b43b-f308429cba9e,2024-12-14 22:02:27.898+0000,101070.509999999995,BINANCE:BTCUSDT,3,2024-12-14 22:02:02.328+0000,0.0001,7
66ce3039-346a-4a5d-b2b0-12979b75e59d,2024-12-14 22:22:10.001+0000,100965.690000000002,BINANCE:BTCUSDT,3,2024-12-14 22:22:08.936+0000,5e-05,7
7634fb63-f48e-4a6e-bf1c-1a3f62044592,2024-12-14 22:13:30.001+0000,101011.729999999996,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.0001,7
fc9cc8f0-230a-4f23-b6ca-80613ed98063,2024-12-14 22:14:00.001+0000,100937.25,BINANCE:BTCUSDT,3,2024-12-14 22:13:57.013+0000,9e-05,7
e1e0f1d6-6f95-4367-9300-e200653c340b,2024-12-14 22:49:20.001+0000,101150.179999999993,BINANCE:BTCUSDT,3,2024-12-14 22:49:17.224+0000,5e-05,7
6aa17bd7-0028-4d1f-a14b-4a8e314b6e2f,2024-12-14 22:19:30.001+0000,100954.399999999994,BINANCE:BTCUSDT,3,2024-12-14 22:19:24.180+0000,0.0001,7
ad5745dc-70ba-45c7-abb0-f80454798972,2024-12-14 22:09:25.002+0000,101091.25,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.722+0000,5e-05,7
e7341b81-d226-4abd-903a-89a0032475b7,2024-12-14 22:03:45.012+0000,101120.440000000002,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.565+0000,2e-05,7
09e8354e-3a1e-4c3a-a57e-fd85393293e5,2024-12-14 22:14:10.001+0000,100927.139999999999,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,0.0001,7
e810922b-cdb6-4e87-b60f-f926abb977d4,2024-12-14 22:15:05.002+0000,100904.080000000002,BINANCE:BTCUSDT,3,2024-12-14 22:15:02.583+0000,0.0001,7
66f551ed-43da-4c1d-a0c6-9c6856750e5b,2024-12-14 22:14:25.003+0000,100908,BINANCE:BTCUSDT,3,2024-12-14 22:14:22.489+0000,7e-05,7
8947b144-64d6-4f74-a7a9-42f3f365a157,2024-12-14 22:14:40.001+0000,100896.380000000005,BINANCE:BTCUSDT,3,2024-12-14 22:14:37.398+0000,0.06547,7
64a6a825-b996-4656-ab72-156cd0d36f29,2024-12-14 22:49:45.001+0000,101159.470000000001,BINANCE:BTCUSDT,3,2024-12-14 22:49:39.392+0000,5e-05,7
042d46ab-1079-4229-aa96-f8425fe41580,2024-12-14 22:09:30.002+0000,101089,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.192+0000,4e-05,7
0d122a4d-f650-4493-a903-35cae46c3a63,2024-12-14 22:36:35.003+0000,101161.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:36:31.945+0000,5e-05,7
47a059fc-7f34-45d6-92cb-26163e423a7d,2024-12-14 22:44:25.001+0000,101233.380000000005,BINANCE:BTCUSDT,3,2024-12-14 22:44:22.646+0000,6e-05,7
575617fd-826f-426c-b82e-711447e3f2e5,2024-12-14 22:03:15.003+0000,101124.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:03:12.804+0000,0.00079,7
8c381cc6-6b84-40b5-94b2-dfbaa8fb5109,2024-12-14 22:17:20.001+0000,100984.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:17:16.111+0000,0.00131,7
7aac558e-9b7d-4178-960a-837a45d430c3,2024-12-14 22:14:05.001+0000,100934.449999999997,BINANCE:BTCUSDT,3,2024-12-14 22:13:58.833+0000,9e-05,7
abd7945e-9d00-4114-b21a-d7a373368e71,2024-12-14 22:29:25.001+0000,101178.850000000006,BINANCE:BTCUSDT,3,2024-12-14 22:29:19.856+0000,0.005,7
9ce4c91f-089e-4d71-8ade-bed4b597571c,2024-12-14 22:26:30.001+0000,101080.880000000005,BINANCE:BTCUSDT,3,2024-12-14 22:26:26.016+0000,8e-05,7
9d519a37-c5b6-4c0a-9455-2973c2272141,2024-12-14 22:17:55.001+0000,101015.720000000001,BINANCE:BTCUSDT,3,2024-12-14 22:17:50.026+0000,8e-05,7
4b7894f5-981d-4fd6-9b21-6d9bffe86da9,2024-12-14 22:14:10.001+0000,100928.25,BINANCE:BTCUSDT,3,2024-12-14 22:14:03.816+0000,0.00022,7
561a650c-c3ff-472a-8dad-d087f58858b4,2024-12-14 22:44:05.001+0000,101259.25,BINANCE:BTCUSDT,3,2024-12-14 22:44:00.609+0000,0.0187,7
c4976c08-30a9-4a07-a0df-93448ff56e74,2024-12-14 22:04:25.003+0000,101140.949999999997,BINANCE:BTCUSDT,3,2024-12-14 22:04:21.804+0000,3e-05,7
6e9ae9c4-7d57-4551-a4a2-faa4e76427a5,2024-12-14 22:51:10.001+0000,101172.850000000006,BINANCE:BTCUSDT,3,2024-12-14 22:51:04.749+0000,8e-05,7
24c190fb-af19-414e-9a73-0ade3afee542,2024-12-14 22:09:30.002+0000,101091.240000000005,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.181+0000,0.09587,7
ebc3fb23-d658-4b23-bd3c-df16452d5d7f,2024-12-14 22:44:05.001+0000,101254.600000000006,BINANCE:BTCUSDT,3,2024-12-14 22:44:03.219+0000,6e-05,7
27e82ac1-58d7-4d49-b4e4-355b18ec2ae3,2024-12-14 22:09:30.002+0000,101090.229999999996,BINANCE:BTCUSDT,3,2024-12-14 22:09:28.185+0000,9e-05,7
4db0b0bf-e2ea-4c56-b1a5-3fcd73b5f1bb,2024-12-14 22:37:25.001+0000,101114.369999999995,BINANCE:BTCUSDT,3,2024-12-14 22:37:20.353+0000,6e-05,7
6ead435f-6af5-4ad6-8359-dabacafb14eb,2024-12-14 22:27:50.001+0000,101154.550000000003,BINANCE:BTCUSDT,3,2024-12-14 22:27:46.491+0000,0.0001,7
1d393d68-45cc-4629-9aae-546e252ffb7d,2024-12-14 22:26:30.001+0000,101082.589999999997,BINANCE:BTCUSDT,3,2024-12-14 22:26:26.587+0000,0.0003,7
5a5287cf-01d8-482a-b651-22a4b5fb4979,2024-12-14 22:49:20.001+0000,101149.449999999997,BINANCE:BTCUSDT,3,2024-12-14 22:49:13.916+0000,0.0037,7
e8ce786a-884c-4aa7-8642-1958b81bacbb,2024-12-14 22:44:30.001+0000,101232.160000000003,BINANCE:BTCUSDT,3,2024-12-14 22:44:25.457+0000,1e-05,7
f4843546-a742-4c5a-b3e2-477db41c7070,2024-12-14 22:22:15.001+0000,100974.75,BINANCE:BTCUSDT,3,2024-12-14 22:22:09.806+0000,0.00022,7
e03f0426-ee72-4555-8799-4e1947ce9a0c,2024-12-14 22:08:25.001+0000,101101.050000000003,BINANCE:BTCUSDT,3,2024-12-14 22:08:19.392+0000,6e-05,7
504a71ed-714a-463d-be8d-e2fbff4aefe5,2024-12-14 22:37:45.001+0000,101118.679999999993,BINANCE:BTCUSDT,3,2024-12-14 22:37:43.303+0000,4e-05,7
54677894-d473-4637-9570-b5769a5a4630,2024-12-14 22:42:30.001+0000,101199.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:42:26.567+0000,5e-05,7
89f0ac68-bfc1-43a0-a898-637e20139c6b,2024-12-14 22:09:25.002+0000,101096.009999999995,BINANCE:BTCUSDT,3,2024-12-14 22:09:21.697+0000,6e-05,7
7399752b-4cde-473e-9a9f-d9fe25ab5252,2024-12-14 22:21:50.001+0000,100952,BINANCE:BTCUSDT,3,2024-12-14 22:21:46.165+0000,0.0001,7
34ea012b-829d-41e9-b3af-d55e344d5b4e,2024-12-14 22:13:30.001+0000,101011.860000000001,BINANCE:BTCUSDT,3,2024-12-14 22:13:24.935+0000,0.00303,7
a3583b9c-8cc0-43c1-84b9-38b68e77d7ff,2024-12-14 22:40:30.001+0000,101151.669999999998,BINANCE:BTCUSDT,3,2024-12-14 22:40:27.944+0000,0.02018,7
edcf26b7-f3c1-4275-85f2-5fbadad885fc,2024-12-14 22:38:05.001+0000,101149.960000000006,BINANCE:BTCUSDT,3,2024-12-14 22:38:02.316+0000,8e-05,7
e6056dc9-319e-4be8-8cdd-7bb2244bbb40,2024-12-14 22:03:45.012+0000,101119.830000000002,BINANCE:BTCUSDT,3,2024-12-14 22:03:43.565+0000,5e-05,7
f61aef54-348b-4133-8f2b-56c1c1638dff,2024-12-14 22:36:40.002+0000,101166.660000000003,BINANCE:BTCUSDT,3,2024-12-14 22:36:38.920+0000,0.00129,7
1b51afac-fe73-485d-8bf8-8b12e5970c78,2024-12-14 22:44:30.001+0000,101231.279999999999,BINANCE:BTCUSDT,3,2024-12-14 22:44:25.466+0000,6e-05,7
