symbol,trade_ts,price,trade_conditions,type,volume,price_anomaly,volume_anomaly
BINANCE:BTCUSDT,2024-12-06 20:15:19.022+0000,101655.99,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.454+0000,101655.99,,trade,0.00494,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.501+0000,101655.99,,trade,0.00245,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.919+0000,101660.85,,trade,0.01967,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.921+0000,101662.23,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.923+0000,101664.0,,trade,0.00216,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.924+0000,101664.0,,trade,0.00131,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.930+0000,101664.0,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.954+0000,101665.39,,trade,0.0628,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:19.956+0000,101664.87,,trade,0.03582,1.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:20.179+0000,101666.16,,trade,0.00096,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:20.680+0000,101666.15,,trade,0.00522,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:20.849+0000,101666.16,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:20.850+0000,101666.16,,trade,0.0026,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.163+0000,101666.15,,trade,0.00173,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.322+0000,101666.16,,trade,0.00291,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.358+0000,101666.15,,trade,0.00035,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.688+0000,101666.16,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.725+0000,101666.16,,trade,0.00022,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:21.936+0000,101666.15,,trade,0.00034,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:22.010+0000,101666.16,,trade,0.00031,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:22.889+0000,101666.15,,trade,0.00122,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:22.946+0000,101666.16,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:23.593+0000,101666.15,,trade,0.05448,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:23.640+0000,101666.16,,trade,9e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:23.917+0000,101666.15,,trade,0.00037,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.049+0000,101666.16,,trade,0.00069,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.129+0000,101666.16,,trade,0.00027,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.501+0000,101666.15,,trade,0.00067,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.568+0000,101666.16,,trade,0.001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.602+0000,101666.15,,trade,0.00983,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.747+0000,101666.16,,trade,0.00491,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:24.913+0000,101666.16,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.094+0000,101666.15,,trade,0.1941,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.133+0000,101665.85,,trade,0.1996,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.272+0000,101666.15,,trade,0.00028,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.339+0000,101666.16,,trade,0.00259,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.609+0000,101666.15,,trade,0.00534,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.761+0000,101666.15,,trade,0.00537,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:25.864+0000,101666.16,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.151+0000,101662.88,,trade,0.00336,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.233+0000,101665.12,,trade,7e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.434+0000,101666.64,,trade,0.00025,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.467+0000,101666.15,,trade,0.00983,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.598+0000,101662.56,,trade,0.039,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:26.778+0000,101669.47,,trade,0.00567,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:27.052+0000,101666.15,,trade,0.00445,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:27.724+0000,101666.15,,trade,0.00509,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:28.100+0000,101666.15,,trade,0.12811,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:28.524+0000,101666.15,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:28.571+0000,101666.15,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:29.082+0000,101666.16,,trade,0.00434,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:29.574+0000,101666.15,,trade,0.00669,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:29.586+0000,101666.15,,trade,0.01063,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:29.602+0000,101666.15,,trade,0.0712,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:29.859+0000,101666.15,,trade,0.00023,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:30.246+0000,101666.15,,trade,0.00078,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:30.697+0000,101666.15,,trade,0.00041,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:30.828+0000,101666.15,,trade,0.00034,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:30.855+0000,101666.15,,trade,0.00026,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:30.859+0000,101666.16,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.026+0000,101666.16,,trade,0.02158,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.156+0000,101666.15,,trade,0.00262,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.297+0000,101666.16,,trade,0.00339,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.426+0000,101666.16,,trade,0.00468,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.467+0000,101666.15,,trade,0.00085,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.664+0000,101666.15,,trade,0.00017,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:31.895+0000,101666.15,,trade,0.0022,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:32.058+0000,101666.15,,trade,0.001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:32.764+0000,101666.15,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:33.067+0000,101666.16,,trade,0.00182,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:33.285+0000,101666.15,,trade,0.00248,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:33.394+0000,101666.15,,trade,0.01893,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.328+0000,101666.15,,trade,0.00027,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.583+0000,101666.15,,trade,7e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.640+0000,101666.15,,trade,0.01073,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.852+0000,101666.15,,trade,0.01589,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.895+0000,101666.15,,trade,0.0344,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:34.959+0000,101669.42,,trade,0.02147,1.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:35.077+0000,101666.15,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:35.225+0000,101666.15,,trade,0.01755,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:35.249+0000,101667.12,,trade,6e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:36.022+0000,101666.16,,trade,0.0005,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:36.394+0000,101666.15,,trade,0.0183,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:36.520+0000,101666.46,,trade,0.00269,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:36.684+0000,101666.56,,trade,0.00056,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:36.706+0000,101666.15,,trade,0.00082,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.039+0000,101666.15,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.393+0000,101666.16,,trade,0.00026,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.401+0000,101666.16,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.403+0000,101666.16,,trade,0.00353,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.407+0000,101666.16,,trade,0.0018,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.412+0000,101666.16,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.414+0000,101666.16,,trade,0.00423,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.844+0000,101666.15,,trade,0.00295,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:37.977+0000,101666.04,,trade,0.00315,1.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:38.429+0000,101666.6,,trade,0.00196,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:38.605+0000,101666.16,,trade,0.00226,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.363+0000,101666.15,,trade,0.00428,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.400+0000,101666.16,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.533+0000,101666.16,,trade,0.00168,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.548+0000,101666.15,,trade,0.00288,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.773+0000,101666.15,,trade,0.00011,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.783+0000,101666.15,,trade,0.00114,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:39.886+0000,101666.15,,trade,0.00458,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.291+0000,101666.16,,trade,0.05654,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.567+0000,101666.15,,trade,0.00029,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.606+0000,101666.16,,trade,0.1157,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.607+0000,101666.16,,trade,0.05553,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.608+0000,101671.37,,trade,0.00987,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.610+0000,101667.85,,trade,0.01244,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.622+0000,101667.84,,trade,0.0001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.639+0000,101668.67,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.640+0000,101668.68,,trade,0.00398,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.642+0000,101668.68,,trade,0.024,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:40.788+0000,101668.67,,trade,0.0008,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:41.680+0000,101668.68,,trade,0.00303,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:41.758+0000,101668.68,,trade,0.00045,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:41.920+0000,101668.67,,trade,0.00022,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:41.949+0000,101668.68,,trade,0.00029,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.353+0000,101668.67,,trade,0.01204,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.366+0000,101668.67,,trade,0.00527,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.381+0000,101670.65,,trade,0.0009,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.466+0000,101668.67,,trade,0.00097,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.684+0000,101668.67,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.771+0000,101668.68,,trade,0.00165,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.849+0000,101668.67,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.857+0000,101668.68,,trade,0.00092,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:42.907+0000,101668.67,,trade,0.00387,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:43.209+0000,101668.68,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:43.347+0000,101668.67,,trade,0.00886,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:43.867+0000,101668.67,,trade,0.00354,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:44.167+0000,101668.67,,trade,0.00024,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:44.172+0000,101668.68,,trade,0.02711,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:44.261+0000,101668.68,,trade,0.00393,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:44.322+0000,101668.67,,trade,0.00027,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.027+0000,101665.51,,trade,6e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.384+0000,101668.67,,trade,0.00071,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.422+0000,101668.67,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.437+0000,101668.67,,trade,0.00229,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.571+0000,101668.67,,trade,0.00158,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:45.683+0000,101668.68,,trade,0.00065,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.187+0000,101668.67,,trade,0.00033,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.287+0000,101668.68,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.315+0000,101668.67,,trade,0.19635,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.316+0000,101667.36,,trade,0.06767,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.317+0000,101665.45,,trade,0.05558,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.318+0000,101667.35,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.322+0000,101668.25,,trade,0.00186,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.424+0000,101666.15,,trade,0.00097,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.434+0000,101666.15,,trade,0.01314,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.435+0000,101665.5,,trade,0.00035,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.437+0000,101662.23,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.438+0000,101662.22,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.440+0000,101660.01,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.441+0000,101660.01,,trade,0.01244,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.444+0000,101657.85,,trade,0.001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.573+0000,101656.57,,trade,0.00783,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.635+0000,101656.0,,trade,0.0005,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.665+0000,101656.01,,trade,0.001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.925+0000,101656.0,,trade,0.00233,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:46.938+0000,101656.0,,trade,0.00428,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.408+0000,101656.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.536+0000,101656.0,,trade,0.0017,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.539+0000,101656.01,,trade,0.00021,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.680+0000,101656.01,,trade,0.00661,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.734+0000,101656.0,,trade,0.01068,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.742+0000,101656.0,,trade,0.02533,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.747+0000,101656.0,,trade,0.02953,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.752+0000,101656.0,,trade,0.00328,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.756+0000,101656.0,,trade,0.02792,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:47.850+0000,101656.0,,trade,0.01279,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.040+0000,101656.01,,trade,0.00015,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.120+0000,101656.01,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.210+0000,101656.0,,trade,0.00014,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.249+0000,101656.01,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.298+0000,101656.01,,trade,0.27349,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.367+0000,101656.0,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.421+0000,101656.0,,trade,1.99999,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.423+0000,101656.0,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.424+0000,101655.99,,trade,0.04672,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.426+0000,101652.0,,trade,0.11198,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.431+0000,101650.83,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.445+0000,101650.01,,trade,0.0002,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.448+0000,101648.01,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.451+0000,101647.05,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.471+0000,101647.05,,trade,0.00025,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.671+0000,101647.05,,trade,0.00019,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.782+0000,101644.65,,trade,5e-05,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.787+0000,101646.81,,trade,6e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:48.971+0000,101644.01,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:49.287+0000,101644.01,,trade,0.00029,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:49.290+0000,101644.01,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:49.635+0000,101644.0,,trade,0.0113,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:49.736+0000,101644.0,,trade,0.00245,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:49.958+0000,101644.0,,trade,0.00398,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.159+0000,101644.0,,trade,0.04507,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.214+0000,101644.01,,trade,0.0005,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.284+0000,101644.0,,trade,0.44937,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.446+0000,101640.32,,trade,0.00025,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.448+0000,101640.01,,trade,0.00204,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.449+0000,101640.0,,trade,0.00182,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.472+0000,101640.01,,trade,0.00076,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.474+0000,101640.01,,trade,0.00058,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.528+0000,101640.01,,trade,0.00063,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.584+0000,101640.01,,trade,0.00063,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.631+0000,101640.01,,trade,0.00063,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.635+0000,101640.0,,trade,0.00033,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.684+0000,101640.01,,trade,0.00014,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:50.902+0000,101640.0,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.209+0000,101640.01,,trade,0.00035,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.210+0000,101640.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.282+0000,101640.01,,trade,0.00431,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.484+0000,101640.0,,trade,0.01048,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.485+0000,101640.0,,trade,0.00147,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.734+0000,101640.0,,trade,0.001,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:51.958+0000,101640.01,,trade,0.02156,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:52.013+0000,101640.01,,trade,0.03442,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:52.249+0000,101640.01,,trade,0.01255,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:52.680+0000,101640.01,,trade,0.00051,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:52.693+0000,101640.01,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:52.734+0000,101638.5,,trade,0.001,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.477+0000,101640.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.485+0000,101640.01,,trade,0.0002,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.486+0000,101640.01,,trade,0.0006,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.614+0000,101640.0,,trade,0.00097,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.735+0000,101640.0,,trade,0.0148,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:53.997+0000,101640.0,,trade,0.00229,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:54.105+0000,101640.0,,trade,0.00049,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:54.275+0000,101640.01,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:54.820+0000,101640.01,,trade,0.00045,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:54.931+0000,101640.0,,trade,0.00175,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.002+0000,101640.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.070+0000,101640.0,,trade,0.00036,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.249+0000,101640.0,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.587+0000,101640.01,,trade,0.01068,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.686+0000,101640.01,,trade,0.00016,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.692+0000,101640.01,,trade,0.00562,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.778+0000,101640.01,,trade,0.00013,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:55.951+0000,101640.01,,trade,0.0001,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:56.494+0000,101640.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:56.517+0000,101640.0,,trade,0.00033,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:56.781+0000,101642.53,,trade,0.00082,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:56.815+0000,101640.01,,trade,0.04407,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.274+0000,101640.0,,trade,0.00104,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.314+0000,101640.01,,trade,0.00012,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.396+0000,101639.88,,trade,0.00211,1.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.617+0000,101638.87,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.621+0000,101638.87,,trade,0.00402,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.634+0000,101636.9,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.636+0000,101636.0,,trade,0.00166,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.637+0000,101636.01,,trade,0.00077,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.653+0000,101635.66,,trade,0.003,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.655+0000,101632.01,,trade,0.00253,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.675+0000,101632.01,,trade,0.0003,0.0,1.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.717+0000,101631.42,,trade,8e-05,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:57.888+0000,101631.42,,trade,0.00312,0.0,0.0
BINANCE:BTCUSDT,2024-12-06 20:15:58.147+0000,101631.42,,trade,0.00013,0.0,0.0
